t, u, e
0.28835272789001465, 0.4164826500352333, 8.672889889018531e-05
0.4911043643951416, 0.4164826500352333, 8.672889889018531e-05
0.5606052875518799, 0.4164826500352333, 8.672889889018531e-05
0.6553609371185303, 0.4164826500352333, 8.672889889018531e-05
0.7549514770507812, 0.4164826500352333, 8.672889889018531e-05
0.8553473949432373, 0.4164826500352333, 8.672889889018531e-05
0.922015905380249, 0.4164826500352333, 8.672889889018531e-05
1.0216505527496338, 0.4164826500352333, 8.672889889018531e-05
1.1220719814300537, 0.4164826500352333, 8.672889889018531e-05
1.2083463668823242, 0.4164826500352333, 8.672889889018531e-05
1.2884111404418945, 0.4164826500352333, 8.672889889018531e-05
1.3885369300842285, 0.4164826500352333, 8.672889889018531e-05
1.4887702465057373, 0.4164826500352333, 8.672889889018531e-05
1.5886616706848145, 0.4164826500352333, 8.672889889018531e-05
1.6886236667633057, 0.4164826500352333, 8.672889889018531e-05
1.7553975582122803, 0.4164826500352333, 8.672889889018531e-05
1.854679822921753, 0.4164826500352333, 8.672889889018531e-05
1.9548413753509521, 0.4164826500352333, 8.672889889018531e-05
2.0218472480773926, 0.4164826500352333, 8.672889889018531e-05
2.121098041534424, 0.4164826500352333, 8.672889889018531e-05
2.1883723735809326, 0.4164826500352333, 8.672889889018531e-05
2.2884156703948975, 0.4164826500352333, 8.672889889018531e-05
2.365828037261963, 0.4164826500352333, 8.672889889018531e-05
2.6726789474487305, 0.4164826500352333, 8.672889889018531e-05
2.7748847007751465, 0.4164826500352333, 8.672889889018531e-05
2.8725805282592773, 0.4164826500352333, 8.672889889018531e-05
2.961425304412842, 0.4164826500352333, 8.672889889018531e-05
3.056088447570801, 0.4164826500352333, 8.672889889018531e-05
3.1497342586517334, 0.4164826500352333, 8.672889889018531e-05
3.2379424571990967, 0.4164826500352333, 8.672889889018531e-05
3.376678228378296, 0.4164826500352333, 8.672889889018531e-05
3.500058889389038, 0.4164826500352333, 8.672889889018531e-05
3.5890588760375977, 0.4164826500352333, 8.672889889018531e-05
3.6791067123413086, 0.4164826500352333, 8.672889889018531e-05
3.778435468673706, 0.4164826500352333, 8.672889889018531e-05
3.8772501945495605, 0.4164826500352333, 8.672889889018531e-05
3.9724013805389404, 0.4164826500352333, 8.672889889018531e-05
4.069689512252808, 0.4164826500352333, 8.672889889018531e-05
4.164001703262329, 0.4164826500352333, 8.672889889018531e-05
4.2644944190979, 0.4164826500352333, 8.672889889018531e-05
4.367459774017334, 0.4172759503210147, 8.705960935815297e-05
4.4776389598846436, 0.4164826500352333, 8.672889889018531e-05
4.58121919631958, 0.41886255089257746, 8.772291827011852e-05
4.680480480194092, 0.4164826500352333, 8.672889889018531e-05
4.769480466842651, 0.4164826500352333, 8.672889889018531e-05
4.858844757080078, 0.4164826500352333, 8.672889889018531e-05
4.949845552444458, 0.4164826500352333, 8.672889889018531e-05
5.043313980102539, 0.4172759503210147, 8.705960935815297e-05
5.136454105377197, 0.4172759503210147, 8.705960935815297e-05
5.2300872802734375, 0.4164826500352333, 8.672889889018531e-05
5.344672679901123, 0.4172759503210147, 8.705960935815297e-05
5.449030160903931, 0.4172759503210147, 8.705960935815297e-05
5.53767204284668, 0.4164826500352333, 8.672889889018531e-05
5.627490997314453, 0.4164826500352333, 8.672889889018531e-05
5.716259002685547, 0.4164826500352333, 8.672889889018531e-05
5.811598062515259, 0.4164826500352333, 8.672889889018531e-05
5.908792495727539, 0.4164826500352333, 8.672889889018531e-05
6.007395505905151, 0.4164826500352333, 8.672889889018531e-05
6.104443788528442, 0.41806925060679606, 8.739094915146404e-05
6.19500207901001, 0.4172759503210147, 8.705960935815297e-05
6.286622524261475, 0.42160859034335924, 8.887690172565726e-05
6.385711193084717, 0.42124245174992164, 8.872260157814253e-05
