t, u, e
0.18640422821044922, -0.013362775994362683, 8.92818911377578e-08
0.2864072322845459, -0.013362775994362683, 8.92818911377578e-08
0.3204050064086914, -0.013362775994362683, 8.92818911377578e-08
0.38640761375427246, -0.014403982619450764, 1.0373735765071985e-07
0.45340394973754883, -0.013362775994362683, 8.92818911377578e-08
0.5204026699066162, -0.013362775994362683, 8.92818911377578e-08
0.5864040851593018, -0.012321569369274574, 7.59105358609227e-08
0.6534063816070557, -0.010239156119098425, 5.242015901563536e-08
0.7204022407531738, -0.014403982619450764, 1.0373735765071985e-07
0.7864055633544922, -0.012321569369274574, 7.59105358609227e-08
0.8534121513366699, -0.013362775994362683, 8.92818911377578e-08
0.9195482730865479, -0.013362775994362683, 8.92818911377578e-08
0.9865512847900391, -0.012321569369274574, 7.59105358609227e-08
1.053551435470581, -0.012252155594268718, 7.505765835308513e-08
1.1195485591888428, -0.012321569369274574, 7.59105358609227e-08
1.1865496635437012, -0.013362775994362683, 8.92818911377578e-08
1.253551721572876, -0.013362775994362683, 8.92818911377578e-08
1.3195490837097168, -0.015584016794550584, 1.2143078972641733e-07
1.3865489959716797, -0.013362775994362683, 8.92818911377578e-08
1.453550100326538, -0.015445189244538832, 1.19276935399809e-07
1.5195481777191162, -0.015445189244538832, 1.19276935399809e-07
1.5865497589111328, -0.014403982619450764, 1.0373735765071985e-07
1.6535518169403076, -0.015445189244538832, 1.19276935399809e-07
1.7195484638214111, -0.012321569369274574, 7.59105358609227e-08
1.7865498065948486, -0.014403982619450764, 1.0373735765071985e-07
1.8535492420196533, -0.015445189244538832, 1.19276935399809e-07
1.9195492267608643, -0.015445189244538832, 1.19276935399809e-07
1.9865496158599854, -0.012081290917331192, 7.297879511459458e-08
2.0535483360290527, -0.014403982619450764, 1.0373735765071985e-07
2.1195480823516846, -0.013362775994362683, 8.92818911377578e-08
2.1865499019622803, -0.012321569369274574, 7.59105358609227e-08
2.253406286239624, -0.013362775994362683, 8.92818911377578e-08
2.320406913757324, -0.014403982619450764, 1.0373735765071985e-07
2.3864083290100098, -0.013362775994362683, 8.92818911377578e-08
2.453406572341919, -0.015445189244538832, 1.19276935399809e-07
2.520407199859619, -0.013362775994362683, 8.92818911377578e-08
2.5864078998565674, -0.014403982619450764, 1.0373735765071985e-07
2.6534082889556885, -0.012321569369274574, 7.59105358609227e-08
2.7204089164733887, -0.013362775994362683, 8.92818911377578e-08
2.786442756652832, -0.014403982619450764, 1.0373735765071985e-07
2.8534417152404785, -0.012321569369274574, 7.59105358609227e-08
2.9204416275024414, -0.014403982619450764, 1.0373735765071985e-07
2.9864425659179688, -0.013362775994362683, 8.92818911377578e-08
3.053441047668457, -0.014403982619450764, 1.0373735765071985e-07
3.1204423904418945, -0.015445189244538832, 1.19276935399809e-07
3.1864423751831055, -0.012321569369274574, 7.59105358609227e-08
3.253408432006836, -0.010239156119098425, 5.242015901563536e-08
3.320406198501587, -0.014403982619450764, 1.0373735765071985e-07
3.386406898498535, -0.013362775994362683, 8.92818911377578e-08
3.4534075260162354, -0.013362775994362683, 8.92818911377578e-08
3.5204057693481445, -0.012252155594268718, 7.505765835308513e-08
3.586829662322998, -0.012081290917331192, 7.297879511459458e-08
3.653337240219116, -0.013362775994362683, 8.92818911377578e-08
3.720336437225342, -0.013362775994362683, 8.92818911377578e-08
3.7863388061523438, -0.013362775994362683, 8.92818911377578e-08
3.8533365726470947, -0.012321569369274574, 7.59105358609227e-08
3.9203364849090576, -0.012321569369274574, 7.59105358609227e-08
3.9863455295562744, -0.012321569369274574, 7.59105358609227e-08
4.0533366203308105, -0.012321569369274574, 7.59105358609227e-08
4.12034010887146, -0.014644261071394174, 1.0722719116357542e-07
4.186338901519775, -0.012321569369274574, 7.59105358609227e-08
4.2533369064331055, -0.012321569369274574, 7.59105358609227e-08
4.320338010787964, -0.014403982619450764, 1.0373735765071985e-07
4.386338233947754, -0.013362775994362683, 8.92818911377578e-08
4.453336715698242, -0.012321569369274574, 7.59105358609227e-08
4.520336389541626, -0.014403982619450764, 1.0373735765071985e-07
4.586337327957153, -0.014403982619450764, 1.0373735765071985e-07
4.653337240219116, -0.013362775994362683, 8.92818911377578e-08
4.720336437225342, -0.015445189244538832, 1.19276935399809e-07
4.7863380908966064, -0.014403982619450764, 1.0373735765071985e-07
4.853338003158569, -0.011848293630598195, 7.019103097843687e-08
4.920338869094849, -0.014288292994440968, 1.0207765834749542e-07
4.986220836639404, -0.013362775994362683, 8.92818911377578e-08
5.053219318389893, -0.014403982619450764, 1.0373735765071985e-07
5.119597911834717, -0.012321569369274574, 7.59105358609227e-08
5.186604022979736, -0.014644261071394174, 1.0722719116357542e-07
5.253604173660278, -0.013362775994362683, 8.92818911377578e-08
5.319604873657227, -0.013362775994362683, 8.92818911377578e-08
5.386611700057983, -0.014403982619450764, 1.0373735765071985e-07
5.453620195388794, -0.013362775994362683, 8.92818911377578e-08
5.519625663757324, -0.015445189244538832, 1.19276935399809e-07
5.586625576019287, -0.013362775994362683, 8.92818911377578e-08
5.653625965118408, -0.012321569369274574, 7.59105358609227e-08
5.719632148742676, -0.013362775994362683, 8.92818911377578e-08
5.786638498306274, -0.012321569369274574, 7.59105358609227e-08
5.8536341190338135, -0.013362775994362683, 8.92818911377578e-08
5.919639825820923, -0.014403982619450764, 1.0373735765071985e-07
5.9866461753845215, -0.012321569369274574, 7.59105358609227e-08
6.053645372390747, -0.013362775994362683, 8.92818911377578e-08
6.119650602340698, -0.013362775994362683, 8.92818911377578e-08
6.186660528182983, -0.012321569369274574, 7.59105358609227e-08
6.25365948677063, -0.012321569369274574, 7.59105358609227e-08
6.319674253463745, -0.013362775994362683, 8.92818911377578e-08
6.386683702468872, -0.013362775994362683, 8.92818911377578e-08
6.45368218421936, -0.014473396394456634, 1.0473960159553513e-07
6.519682884216309, -0.015445189244538832, 1.19276935399809e-07
6.5866875648498535, -0.013362775994362683, 8.92818911377578e-08
6.65368914604187, -0.010982875137018469, 6.031177313766923e-08
6.719693899154663, -0.012321569369274574, 7.59105358609227e-08
6.786232948303223, -0.012321569369274574, 7.59105358609227e-08
6.85323166847229, -0.012321569369274574, 7.59105358609227e-08
6.9202306270599365, -0.012321569369274574, 7.59105358609227e-08
6.986231803894043, -0.01128036274418652, 6.362329182021562e-08
7.0532310009002686, -0.012081290917331192, 7.297879511459458e-08
7.1202309131622314, -0.014751051494480125, 1.0879676009640215e-07
7.186231851577759, -0.013362775994362683, 8.92818911377578e-08
7.253233194351196, -0.012321569369274574, 7.59105358609227e-08
7.320233583450317, -0.013362775994362683, 8.92818911377578e-08
7.386232852935791, -0.013362775994362683, 8.92818911377578e-08
7.453627109527588, -0.013362775994362683, 8.92818911377578e-08
7.519627094268799, -0.013362775994362683, 8.92818911377578e-08
7.586628675460815, -0.012321569369274574, 7.59105358609227e-08
7.653627395629883, -0.012321569369274574, 7.59105358609227e-08
7.719669818878174, -0.012081290917331192, 7.297879511459458e-08
7.786670684814453, -0.014403982619450764, 1.0373735765071985e-07
7.853669166564941, -0.014751051494480125, 1.0879676009640215e-07
7.919670820236206, -0.013362775994362683, 8.92818911377578e-08
7.98667049407959, -0.012321569369274574, 7.59105358609227e-08
8.053669452667236, -0.01217282556569059, 7.408884112636522e-08
8.119669675827026, -0.012321569369274574, 7.59105358609227e-08
8.186670780181885, -0.013362775994362683, 8.92818911377578e-08
8.253670692443848, -0.015445189244538832, 1.19276935399809e-07
8.3196702003479, -0.012321569369274574, 7.59105358609227e-08
8.386670589447021, -0.013362775994362683, 8.92818911377578e-08
8.453669548034668, -0.012081290917331192, 7.297879511459458e-08
8.5196692943573, -0.014403982619450764, 1.0373735765071985e-07
8.586670637130737, -0.013362775994362683, 8.92818911377578e-08
8.653669357299805, -0.012321569369274574, 7.59105358609227e-08
8.719670057296753, -0.013362775994362683, 8.92818911377578e-08
8.786670923233032, -0.012252155594268718, 7.505765835308513e-08
8.853674173355103, -0.012321569369274574, 7.59105358609227e-08
8.919672727584839, -0.012321569369274574, 7.59105358609227e-08
8.98667287826538, -0.013362775994362683, 8.92818911377578e-08
9.053447961807251, -0.012321569369274574, 7.59105358609227e-08
9.119455814361572, -0.013362775994362683, 8.92818911377578e-08
9.186465501785278, -0.014644261071394174, 1.0722719116357542e-07
9.253464221954346, -0.012321569369274574, 7.59105358609227e-08
9.319475173950195, -0.01128036274418652, 6.362329182021562e-08
9.38648247718811, -0.012321569369274574, 7.59105358609227e-08
9.453481912612915, -0.012321569369274574, 7.59105358609227e-08
9.519489288330078, -0.014473396394456634, 1.0473960159553513e-07
9.5864999294281, -0.012321569369274574, 7.59105358609227e-08
9.653498888015747, -0.012321569369274574, 7.59105358609227e-08
9.719508409500122, -0.013362775994362683, 8.92818911377578e-08
9.786520004272461, -0.013362775994362683, 8.92818911377578e-08
9.853518009185791, -0.012081290917331192, 7.297879511459458e-08
9.920005798339844, -0.010799805840299687, 5.831790309408561e-08
9.987006664276123, -0.012321569369274574, 7.59105358609227e-08
10.053005695343018, -0.012321569369274574, 7.59105358609227e-08
10.12001347541809, -0.014403982619450764, 1.0373735765071985e-07
10.187023878097534, -0.013362775994362683, 8.92818911377578e-08
10.253022193908691, -0.012252155594268718, 7.505765835308513e-08
10.320022583007812, -0.012321569369274574, 7.59105358609227e-08
10.386971950531006, -0.013362775994362683, 8.92818911377578e-08
10.452810764312744, -0.013362775994362683, 8.92818911377578e-08
10.519821882247925, -0.012437258994284384, 7.73427056454539e-08
10.586983680725098, -0.013362775994362683, 8.92818911377578e-08
10.652981996536255, -0.012321569369274574, 7.59105358609227e-08
10.719989538192749, -0.014473396394456634, 1.0473960159553513e-07
10.78699517250061, -0.015445189244538832, 1.19276935399809e-07
10.852994918823242, -0.013362775994362683, 8.92818911377578e-08
10.919995307922363, -0.013362775994362683, 8.92818911377578e-08
10.987005472183228, -0.013362775994362683, 8.92818911377578e-08
11.053004264831543, -0.01128036274418652, 6.362329182021562e-08
11.120003700256348, -0.014403982619450764, 1.0373735765071985e-07
11.187011241912842, -0.013362775994362683, 8.92818911377578e-08
11.253010034561157, -0.01128036274418652, 6.362329182021562e-08
11.320029020309448, -0.014403982619450764, 1.0373735765071985e-07
11.386080503463745, -0.014403982619450764, 1.0373735765071985e-07
11.453036069869995, -0.010333811266833706, 5.339382764926962e-08
11.520051002502441, -0.014288292994440968, 1.0207765834749542e-07
11.586064100265503, -0.012321569369274574, 7.59105358609227e-08
11.65305781364441, -0.012321569369274574, 7.59105358609227e-08
11.720011711120605, -0.012321569369274574, 7.59105358609227e-08
11.786993026733398, -0.012321569369274574, 7.59105358609227e-08
11.852993965148926, -0.012321569369274574, 7.59105358609227e-08
11.920000791549683, -0.014403982619450764, 1.0373735765071985e-07
11.986997842788696, -0.014403982619450764, 1.0373735765071985e-07
12.053002119064331, -0.012321569369274574, 7.59105358609227e-08
12.12002182006836, -0.014403982619450764, 1.0373735765071985e-07
12.186972379684448, -0.014403982619450764, 1.0373735765071985e-07
12.25299334526062, -0.01128036274418652, 6.362329182021562e-08
12.320019721984863, -0.014403982619450764, 1.0373735765071985e-07
12.386986017227173, -0.012321569369274574, 7.59105358609227e-08
12.452971696853638, -0.00951832076326821, 4.529921507623136e-08
12.519990921020508, -0.013362775994362683, 8.92818911377578e-08
12.586985349655151, -0.01128036274418652, 6.362329182021562e-08
12.653016567230225, -0.010239156119098425, 5.242015901563536e-08
12.720025777816772, -0.013362775994362683, 8.92818911377578e-08
12.786035299301147, -0.010239156119098425, 5.242015901563536e-08
12.85365915298462, -0.010799805840299687, 5.831790309408561e-08
