t, u, e
0.18586969375610352, -0.012321569369274574, 7.59105358609227e-08
0.27687668800354004, -0.011609164836319574, 6.738635409841945e-08
0.32387447357177734, -0.012485970415341135, 7.794972860638703e-08
0.385875940322876, -0.01128036274418652, 6.362329182021562e-08
0.4528813362121582, -0.01128036274418652, 6.362329182021562e-08
0.5198869705200195, -0.012321569369274574, 7.59105358609227e-08
0.5861380100250244, -0.01128036274418652, 6.362329182021562e-08
0.653144359588623, -0.011141535194174754, 6.206690324151734e-08
0.7197136878967285, -0.012321569369274574, 7.59105358609227e-08
0.7867155075073242, -0.010799805840299687, 5.831790309408561e-08
0.8527138233184814, -0.010239156119098425, 5.242015901563536e-08
0.9197125434875488, -0.01128036274418652, 6.362329182021562e-08
0.9867141246795654, -0.01128036274418652, 6.362329182021562e-08
1.0527138710021973, -0.009197949494010343, 4.230113744718257e-08
1.1197125911712646, -0.01128036274418652, 6.362329182021562e-08
1.1867144107818604, -0.01128036274418652, 6.362329182021562e-08
1.2527127265930176, -0.01217282556569059, 7.408884112636522e-08
1.3197145462036133, -0.012321569369274574, 7.59105358609227e-08
1.3867137432098389, -0.012321569369274574, 7.59105358609227e-08
1.4527130126953125, -0.01128036274418652, 6.362329182021562e-08
1.5197160243988037, -0.012321569369274574, 7.59105358609227e-08
1.586714267730713, -0.01128036274418652, 6.362329182021562e-08
1.652714490890503, -0.010239156119098425, 5.242015901563536e-08
1.719712734222412, -0.012321569369274574, 7.59105358609227e-08
1.7867121696472168, -0.012321569369274574, 7.59105358609227e-08
1.8527145385742188, -0.010239156119098425, 5.242015901563536e-08
1.919712781906128, -0.01217282556569059, 7.408884112636522e-08
1.9867143630981445, -0.01128036274418652, 6.362329182021562e-08
2.0527126789093018, -0.010239156119098425, 5.242015901563536e-08
2.1199724674224854, -0.01128036274418652, 6.362329182021562e-08
2.1859731674194336, -0.010982875137018469, 6.031177313766923e-08
2.252972364425659, -0.01128036274418652, 6.362329182021562e-08
2.319972276687622, -0.01128036274418652, 6.362329182021562e-08
2.3859736919403076, -0.01128036274418652, 6.362329182021562e-08
2.452972650527954, -0.01128036274418652, 6.362329182021562e-08
