t, u, e
0.2729952335357666, 0.46864647764641393, 0.00010981476050519537
0.4749932289123535, 0.46864647764641393, 0.00010981476050519537
0.5729930400848389, 0.46856714761783586, 0.00010977758591335739
0.639991044998169, 0.46824261568274334, 0.00010962557357070864
0.7399935722351074, 0.46864647764641393, 0.00010981476050519537
0.8399941921234131, 0.4684756129694763, 0.00010973469997356329
0.939990758895874, 0.4671941278924449, 0.00010913517656859109
1.0399932861328125, 0.46975709804650784, 0.00011033586558253819
1.139991044998169, 0.46864647764641393, 0.00010981476050519537
1.2399961948394775, 0.46753585724632, 0.00010929488890552566
1.3399920463562012, 0.4684756129694763, 0.00010973469997356329
1.4399921894073486, 0.46672813331897894, 0.0001089175752157093
1.5066356658935547, 0.4659126428154134, 0.0001085372953676215
1.6066358089447021, 0.4684756129694763, 0.00010973469997356329
1.706634521484375, 0.46864647764641393, 0.00010981476050519537
1.8066351413726807, 0.46753585724632, 0.00010929488890552566
1.9065706729888916, 0.46753585724632, 0.00010929488890552566
2.00657057762146, 0.46864647764641393, 0.00010981476050519537
2.106569290161133, 0.46864647764641393, 0.00010981476050519537
2.206571102142334, 0.46753585724632, 0.00010929488890552566
2.306570291519165, 0.46753585724632, 0.00010929488890552566
2.406569480895996, 0.46753585724632, 0.00010929488890552566
2.506669282913208, 0.46737719718916376, 0.00010922072222619923
2.5726680755615234, 0.46975709804650784, 0.00011033586558253819
2.6726675033569336, 0.46864647764641393, 0.00010981476050519537
2.77266788482666, 0.46753585724632, 0.00010929488890552566
2.872669219970703, 0.4684756129694763, 0.00010973469997356329
2.9416699409484863, 0.46975709804650784, 0.00011033586558253819
3.0086708068847656, 0.4671941278924449, 0.00010913517656859109
3.0786702632904053, 0.4671941278924449, 0.00010913517656859109
3.172668933868408, 0.4671941278924449, 0.00010913517656859109
3.272669792175293, 0.4671941278924449, 0.00010913517656859109
3.372669219970703, 0.46864647764641393, 0.00010981476050519537
3.4729390144348145, 0.466425236846226, 0.00010877625078352901
3.572939395904541, 0.46753585724632, 0.00010929488890552566
3.672940969467163, 0.466425236846226, 0.00010877625078352901
3.7729384899139404, 0.466425236846226, 0.00010877625078352901
3.872669219970703, 0.466425236846226, 0.00010877625078352901
3.9726693630218506, 0.466425236846226, 0.00010877625078352901
4.040672063827515, 0.4684756129694763, 0.00010973469997356329
4.139669418334961, 0.4684756129694763, 0.00010973469997356329
4.208673477172852, 0.4671941278924449, 0.00010913517656859109
4.274853229522705, 0.4671941278924449, 0.00010913517656859109
4.372852563858032, 0.466425236846226, 0.00010877625078352901
4.472851276397705, 0.466425236846226, 0.00010877625078352901
4.572850465774536, 0.4649972963318196, 0.00010811124279795101
4.672852277755737, 0.46864647764641393, 0.00010981476050519537
4.772852659225464, 0.4671941278924449, 0.00010913517656859109
4.872851371765137, 0.466425236846226, 0.00010877625078352901
4.972852468490601, 0.46753585724632, 0.00010929488890552566
5.072852373123169, 0.466425236846226, 0.00010877625078352901
5.1728527545928955, 0.46753585724632, 0.00010929488890552566
5.272852659225464, 0.46753585724632, 0.00010929488890552566
5.372851371765137, 0.466425236846226, 0.00010877625078352901
5.47270655632019, 0.46753585724632, 0.00010929488890552566
5.572706699371338, 0.46618724676049167, 0.00010866527452106379
5.639708042144775, 0.4655922715461555, 0.00010838808166175451
5.739707946777344, 0.46753585724632, 0.00010929488890552566
5.839709758758545, 0.46753585724632, 0.00010929488890552566
