x-axis,1,2
second,Volt,Volt
+256.17500E-03,-290.82909E-03,-50.00000E-03
+256.20000E-03,-290.82909E-03,-130.40201E-03
+256.22500E-03,-491.83412E-03,-50.00000E-03
+256.25000E-03,-290.82909E-03,-50.00000E-03
+256.27500E-03,-290.82909E-03,-50.00000E-03
+256.30000E-03,-290.82909E-03,-50.00000E-03
+256.32500E-03,-290.82909E-03,-50.00000E-03
+256.35000E-03,-290.82909E-03,-50.00000E-03
+256.37500E-03,-290.82909E-03,-50.00000E-03
+256.40000E-03,-290.82909E-03,-50.00000E-03
+256.42500E-03,-290.82909E-03,-50.00000E-03
+256.45000E-03,-290.82909E-03,-50.00000E-03
+256.47500E-03,-290.82909E-03,-50.00000E-03
+256.50000E-03,-290.82909E-03,-50.00000E-03
+256.52500E-03,-491.83412E-03,-50.00000E-03
+256.55000E-03,-491.83412E-03,-50.00000E-03
+256.57500E-03,-290.82909E-03,-50.00000E-03
+256.60000E-03,-290.82909E-03,-130.40201E-03
+256.62500E-03,-491.83412E-03,-50.00000E-03
+256.65000E-03,-491.83412E-03,-50.00000E-03
+256.67500E-03,-290.82909E-03,-50.00000E-03
+256.70000E-03,-491.83412E-03,-50.00000E-03
+256.72500E-03,-290.82909E-03,-50.00000E-03
+256.75000E-03,-290.82909E-03,-50.00000E-03
+256.77500E-03,-290.82909E-03,-50.00000E-03
+256.80000E-03,-290.82909E-03,-50.00000E-03
+256.82500E-03,-290.82909E-03,-50.00000E-03
+256.85000E-03,-290.82909E-03,-50.00000E-03
+256.87500E-03,-290.82909E-03,-130.40201E-03
+256.90000E-03,-290.82909E-03,-50.00000E-03
+256.92500E-03,-491.83412E-03,-50.00000E-03
+256.95000E-03,-491.83412E-03,-50.00000E-03
+256.97500E-03,-290.82909E-03,-50.00000E-03
+257.00000E-03,-290.82909E-03,-130.40201E-03
+257.02500E-03,-491.83412E-03,-50.00000E-03
+257.05000E-03,-290.82909E-03,-50.00000E-03
+257.07500E-03,-491.83412E-03,-50.00000E-03
+257.10000E-03,-290.82909E-03,-50.00000E-03
+257.12500E-03,-290.82909E-03,-50.00000E-03
+257.15000E-03,-491.83412E-03,-50.00000E-03
+257.17500E-03,-491.83412E-03,-50.00000E-03
+257.20000E-03,-290.82909E-03,-50.00000E-03
+257.22500E-03,-290.82909E-03,-50.00000E-03
+257.25000E-03,-491.83412E-03,-50.00000E-03
+257.27500E-03,-290.82909E-03,-50.00000E-03
+257.30000E-03,-290.82909E-03,-50.00000E-03
+257.32500E-03,-491.83412E-03,-50.00000E-03
+257.35000E-03,-290.82909E-03,-50.00000E-03
+257.37500E-03,-491.83412E-03,-50.00000E-03
+257.40000E-03,-290.82909E-03,-50.00000E-03
+257.42500E-03,-290.82909E-03,-50.00000E-03
+257.45000E-03,-290.82909E-03,-50.00000E-03
+257.47500E-03,-491.83412E-03,-50.00000E-03
+257.50000E-03,-290.82909E-03,-50.00000E-03
+257.52500E-03,-290.82909E-03,-50.00000E-03
+257.55000E-03,-290.82909E-03,-50.00000E-03
+257.57500E-03,-290.82909E-03,-50.00000E-03
+257.60000E-03,-290.82909E-03,-50.00000E-03
+257.62500E-03,-290.82909E-03,-50.00000E-03
+257.65000E-03,-290.82909E-03,-50.00000E-03
+257.67500E-03,-290.82909E-03,-50.00000E-03
+257.70000E-03,-290.82909E-03,-130.40201E-03
+257.72500E-03,-290.82909E-03,-50.00000E-03
+257.75000E-03,-290.82909E-03,-50.00000E-03
+257.77500E-03,-290.82909E-03,-50.00000E-03
+257.80000E-03,-290.82909E-03,-50.00000E-03
+257.82500E-03,-491.83412E-03,-50.00000E-03
+257.85000E-03,-491.83412E-03,-50.00000E-03
+257.87500E-03,-491.83412E-03,-50.00000E-03
+257.90000E-03,-290.82909E-03,-50.00000E-03
+257.92500E-03,-290.82909E-03,-50.00000E-03
+257.95000E-03,-290.82909E-03,-50.00000E-03
+257.97500E-03,-290.82909E-03,-50.00000E-03
+258.00000E-03,-290.82909E-03,-50.00000E-03
+258.02500E-03,-290.82909E-03,-50.00000E-03
+258.05000E-03,-491.83412E-03,-50.00000E-03
+258.07500E-03,-290.82909E-03,-50.00000E-03
+258.10000E-03,-290.82909E-03,-50.00000E-03
+258.12500E-03,-290.82909E-03,-50.00000E-03
+258.15000E-03,-290.82909E-03,-50.00000E-03
+258.17500E-03,-491.83412E-03,-50.00000E-03
+258.20000E-03,-491.83412E-03,-50.00000E-03
+258.22500E-03,-491.83412E-03,-50.00000E-03
+258.25000E-03,-491.83412E-03,-130.40201E-03
+258.27500E-03,-290.82909E-03,-50.00000E-03
+258.30000E-03,-491.83412E-03,-50.00000E-03
+258.32500E-03,-290.82909E-03,-50.00000E-03
+258.35000E-03,-290.82909E-03,-50.00000E-03
+258.37500E-03,-290.82909E-03,-50.00000E-03
+258.40000E-03,-290.82909E-03,-50.00000E-03
+258.42500E-03,-290.82909E-03,-50.00000E-03
+258.45000E-03,-290.82909E-03,-50.00000E-03
+258.47500E-03,-290.82909E-03,-50.00000E-03
+258.50000E-03,-290.82909E-03,-50.00000E-03
+258.52500E-03,-290.82909E-03,-50.00000E-03
+258.55000E-03,-290.82909E-03,-130.40201E-03
+258.57500E-03,-491.83412E-03,-50.00000E-03
+258.60000E-03,-491.83412E-03,-50.00000E-03
+258.62500E-03,-491.83412E-03,-50.00000E-03
+258.65000E-03,-290.82909E-03,-50.00000E-03
+258.67500E-03,-491.83412E-03,-50.00000E-03
+258.70000E-03,-491.83412E-03,-50.00000E-03
+258.72500E-03,-290.82909E-03,-50.00000E-03
+258.75000E-03,-290.82909E-03,-50.00000E-03
+258.77500E-03,-290.82909E-03,-50.00000E-03
+258.80000E-03,-290.82909E-03,-50.00000E-03
+258.82500E-03,-290.82909E-03,-50.00000E-03
+258.85000E-03,-290.82909E-03,-50.00000E-03
+258.87500E-03,-290.82909E-03,-50.00000E-03
+258.90000E-03,-290.82909E-03,-50.00000E-03
+258.92500E-03,-290.82909E-03,-50.00000E-03
+258.95000E-03,-290.82909E-03,-50.00000E-03
+258.97500E-03,-290.82909E-03,-50.00000E-03
+259.00000E-03,-290.82909E-03,-50.00000E-03
+259.02500E-03,-491.83412E-03,-50.00000E-03
+259.05000E-03,-491.83412E-03,-130.40201E-03
+259.07500E-03,-290.82909E-03,-50.00000E-03
+259.10000E-03,-491.83412E-03,-50.00000E-03
+259.12500E-03,-290.82909E-03,-50.00000E-03
+259.15000E-03,-290.82909E-03,-50.00000E-03
+259.17500E-03,-491.83412E-03,-130.40201E-03
+259.20000E-03,-290.82909E-03,-50.00000E-03
+259.22500E-03,-290.82909E-03,-50.00000E-03
+259.25000E-03,-290.82909E-03,-130.40201E-03
+259.27500E-03,-290.82909E-03,-50.00000E-03
+259.30000E-03,-290.82909E-03,-50.00000E-03
+259.32500E-03,-491.83412E-03,-50.00000E-03
+259.35000E-03,-491.83412E-03,-50.00000E-03
+259.37500E-03,-290.82909E-03,-50.00000E-03
+259.40000E-03,-290.82909E-03,-50.00000E-03
+259.42500E-03,-491.83412E-03,-50.00000E-03
+259.45000E-03,-290.82909E-03,-50.00000E-03
+259.47500E-03,-290.82909E-03,-50.00000E-03
+259.50000E-03,-290.82909E-03,-50.00000E-03
+259.52500E-03,-491.83412E-03,-50.00000E-03
+259.55000E-03,-290.82909E-03,-50.00000E-03
+259.57500E-03,-290.82909E-03,-50.00000E-03
+259.60000E-03,-290.82909E-03,-50.00000E-03
+259.62500E-03,-290.82909E-03,-50.00000E-03
+259.65000E-03,-290.82909E-03,-50.00000E-03
+259.67500E-03,-491.83412E-03,-50.00000E-03
+259.70000E-03,-290.82909E-03,-130.40201E-03
+259.72500E-03,-290.82909E-03,-50.00000E-03
+259.75000E-03,-290.82909E-03,-50.00000E-03
+259.77500E-03,-290.82909E-03,-50.00000E-03
+259.80000E-03,-290.82909E-03,+30.40201E-03
+259.82500E-03,-491.83412E-03,-50.00000E-03
+259.85000E-03,-290.82909E-03,-130.40201E-03
+259.87500E-03,-290.82909E-03,-50.00000E-03
+259.90000E-03,-290.82909E-03,+30.40201E-03
+259.92500E-03,-491.83412E-03,-50.00000E-03
+259.95000E-03,-491.83412E-03,-50.00000E-03
+259.97500E-03,-290.82909E-03,-50.00000E-03
+260.00000E-03,-290.82909E-03,-50.00000E-03
+260.02500E-03,-290.82909E-03,-50.00000E-03
+260.05000E-03,-290.82909E-03,-50.00000E-03
+260.07500E-03,-290.82909E-03,-50.00000E-03
+260.10000E-03,-290.82909E-03,-50.00000E-03
+260.12500E-03,-290.82909E-03,-50.00000E-03
+260.15000E-03,-491.83412E-03,-50.00000E-03
+260.17500E-03,-290.82909E-03,-50.00000E-03
+260.20000E-03,-290.82909E-03,-50.00000E-03
+260.22500E-03,-290.82909E-03,-50.00000E-03
+260.25000E-03,-290.82909E-03,-50.00000E-03
+260.27500E-03,-491.83412E-03,-50.00000E-03
+260.30000E-03,-290.82909E-03,-50.00000E-03
+260.32500E-03,-290.82909E-03,-50.00000E-03
+260.35000E-03,-290.82909E-03,-50.00000E-03
+260.37500E-03,-290.82909E-03,-50.00000E-03
+260.40000E-03,-290.82909E-03,-50.00000E-03
+260.42500E-03,-290.82909E-03,-50.00000E-03
+260.45000E-03,-290.82909E-03,-50.00000E-03
+260.47500E-03,-290.82909E-03,-50.00000E-03
+260.50000E-03,-290.82909E-03,-50.00000E-03
+260.52500E-03,-290.82909E-03,-50.00000E-03
+260.55000E-03,-290.82909E-03,-50.00000E-03
+260.57500E-03,-491.83412E-03,-50.00000E-03
+260.60000E-03,-491.83412E-03,-50.00000E-03
+260.62500E-03,-290.82909E-03,-50.00000E-03
+260.65000E-03,-290.82909E-03,-50.00000E-03
+260.67500E-03,-290.82909E-03,-50.00000E-03
+260.70000E-03,-290.82909E-03,-50.00000E-03
+260.72500E-03,-491.83412E-03,-130.40201E-03
+260.75000E-03,-491.83412E-03,-130.40201E-03
+260.77500E-03,-290.82909E-03,-50.00000E-03
+260.80000E-03,-290.82909E-03,-50.00000E-03
+260.82500E-03,-290.82909E-03,-50.00000E-03
+260.85000E-03,-290.82909E-03,-50.00000E-03
+260.87500E-03,-491.83412E-03,-50.00000E-03
+260.90000E-03,-290.82909E-03,-50.00000E-03
+260.92500E-03,-290.82909E-03,-50.00000E-03
+260.95000E-03,-290.82909E-03,-50.00000E-03
+260.97500E-03,-290.82909E-03,-130.40201E-03
+261.00000E-03,-290.82909E-03,-50.00000E-03
+261.02500E-03,-290.82909E-03,-50.00000E-03
+261.05000E-03,-290.82909E-03,-50.00000E-03
+261.07500E-03,-290.82909E-03,-50.00000E-03
+261.10000E-03,-290.82909E-03,-50.00000E-03
+261.12500E-03,-491.83412E-03,-50.00000E-03
+261.15000E-03,-290.82909E-03,-50.00000E-03
+261.17500E-03,-290.82909E-03,-50.00000E-03
+261.20000E-03,-491.83412E-03,-50.00000E-03
+261.22500E-03,-290.82909E-03,-50.00000E-03
+261.25000E-03,-290.82909E-03,-50.00000E-03
+261.27500E-03,-290.82909E-03,-50.00000E-03
+261.30000E-03,-290.82909E-03,-50.00000E-03
+261.32500E-03,-290.82909E-03,-50.00000E-03
+261.35000E-03,-692.83915E-03,-130.40201E-03
+261.37500E-03,-2.50188439E+00,-50.00000E-03
+261.40000E-03,-5.11494973E+00,-130.40201E-03
+261.42500E-03,-7.72801508E+00,-130.40201E-03
+261.45000E-03,-10.14007540E+00,-50.00000E-03
+261.47500E-03,-11.74811561E+00,-130.40201E-03
+261.50000E-03,-13.15515080E+00,-50.00000E-03
+261.52500E-03,-14.76319101E+00,-50.00000E-03
+261.55000E-03,-16.17022620E+00,-50.00000E-03
+261.57500E-03,-18.38128150E+00,-130.40201E-03
+261.60000E-03,-19.78831668E+00,-50.00000E-03
+261.62500E-03,-19.98932171E+00,-50.00000E-03
+261.65000E-03,-19.78831668E+00,-50.00000E-03
+261.67500E-03,-20.39133176E+00,-50.00000E-03
+261.70000E-03,-21.39635690E+00,-50.00000E-03
+261.72500E-03,-21.99937198E+00,-50.00000E-03
+261.75000E-03,-21.99937198E+00,-50.00000E-03
+261.77500E-03,-21.59736192E+00,-50.00000E-03
+261.80000E-03,-21.39635690E+00,-50.00000E-03
+261.82500E-03,-21.19535187E+00,-50.00000E-03
+261.85000E-03,-20.79334182E+00,-50.00000E-03
+261.87500E-03,-19.78831668E+00,-50.00000E-03
+261.90000E-03,-18.98429658E+00,-50.00000E-03
+261.92500E-03,-18.38128150E+00,-50.00000E-03
+261.95000E-03,-18.18027647E+00,-50.00000E-03
+261.97500E-03,-17.77826642E+00,-50.00000E-03
+262.00000E-03,-17.17525134E+00,-50.00000E-03
+262.02500E-03,-16.17022620E+00,-50.00000E-03
+262.05000E-03,-14.96419604E+00,-50.00000E-03
+262.07500E-03,-14.16017593E+00,-50.00000E-03
+262.10000E-03,-13.55716085E+00,-50.00000E-03
+262.12500E-03,-13.15515080E+00,-50.00000E-03
+262.15000E-03,-12.15012567E+00,-50.00000E-03
+262.17500E-03,-11.34610556E+00,-50.00000E-03
+262.20000E-03,-10.34108043E+00,-50.00000E-03
+262.22500E-03,-9.73806535E+00,-50.00000E-03
+262.25000E-03,-8.93404524E+00,-50.00000E-03
+262.27500E-03,-8.13002513E+00,-50.00000E-03
+262.30000E-03,-7.92902011E+00,-50.00000E-03
+262.32500E-03,-8.93404524E+00,-50.00000E-03
+262.35000E-03,-10.14007540E+00,-50.00000E-03
+262.37500E-03,-10.54208545E+00,-50.00000E-03
+262.40000E-03,-9.93907037E+00,-50.00000E-03
+262.42500E-03,-9.93907037E+00,-50.00000E-03
+262.45000E-03,-12.55213572E+00,-130.40201E-03
+262.47500E-03,-15.56721112E+00,-50.00000E-03
+262.50000E-03,-16.17022620E+00,-50.00000E-03
+262.52500E-03,-15.16520107E+00,-50.00000E-03
+262.55000E-03,-14.96419604E+00,-50.00000E-03
+262.57500E-03,-15.16520107E+00,-130.40201E-03
+262.60000E-03,-14.96419604E+00,-130.40201E-03
+262.62500E-03,-14.36118096E+00,-50.00000E-03
+262.65000E-03,-13.15515080E+00,-50.00000E-03
+262.67500E-03,-11.94912064E+00,-50.00000E-03
+262.70000E-03,-11.14510053E+00,+30.40201E-03
+262.72500E-03,-10.94409551E+00,-50.00000E-03
+262.75000E-03,-10.34108043E+00,-50.00000E-03
+262.77500E-03,-9.33605529E+00,-50.00000E-03
+262.80000E-03,-7.92902011E+00,-50.00000E-03
+262.82500E-03,-6.72298995E+00,-50.00000E-03
+262.85000E-03,-6.11997487E+00,-130.40201E-03
+262.87500E-03,-5.31595476E+00,-50.00000E-03
+262.90000E-03,-3.90891957E+00,-50.00000E-03
+262.92500E-03,-2.70288941E+00,-50.00000E-03
+262.95000E-03,-1.49685925E+00,-50.00000E-03
+262.97500E-03,-1.29585423E+00,-50.00000E-03
+263.00000E-03,-2.09987433E+00,-50.00000E-03
+263.02500E-03,-3.10489947E+00,-50.00000E-03
+263.05000E-03,-3.30590449E+00,-50.00000E-03
+263.07500E-03,-2.50188439E+00,-50.00000E-03
+263.10000E-03,-2.50188439E+00,-50.00000E-03
+263.12500E-03,-3.70791455E+00,-50.00000E-03
+263.15000E-03,-4.51193465E+00,-50.00000E-03
+263.17500E-03,-4.91394471E+00,-50.00000E-03
+263.20000E-03,-4.51193465E+00,-50.00000E-03
+263.22500E-03,-4.31092963E+00,-50.00000E-03
+263.25000E-03,-4.51193465E+00,-50.00000E-03
+263.27500E-03,-4.71293968E+00,-50.00000E-03
+263.30000E-03,-4.51193465E+00,-50.00000E-03
+263.32500E-03,-3.70791455E+00,-50.00000E-03
+263.35000E-03,-3.10489947E+00,-50.00000E-03
+263.37500E-03,-2.70288941E+00,-50.00000E-03
+263.40000E-03,-2.90389444E+00,-50.00000E-03
+263.42500E-03,-2.50188439E+00,-50.00000E-03
+263.45000E-03,-1.89886931E+00,-50.00000E-03
+263.47500E-03,-893.84417E-03,-50.00000E-03
+263.50000E-03,-491.83412E-03,-50.00000E-03
+263.52500E-03,-290.82909E-03,-50.00000E-03
+263.55000E-03,-89.82407E-03,-50.00000E-03
+263.57500E-03,+513.19101E-03,-50.00000E-03
+263.60000E-03,+1.31721112E+00,-50.00000E-03
+263.62500E-03,+2.12123123E+00,-50.00000E-03
+263.65000E-03,+2.72424631E+00,-50.00000E-03
+263.67500E-03,+2.92525133E+00,-50.00000E-03
+263.70000E-03,+3.52826641E+00,-50.00000E-03
+263.72500E-03,+3.93027647E+00,-50.00000E-03
+263.75000E-03,+4.53329155E+00,-50.00000E-03
+263.77500E-03,+4.73429658E+00,-50.00000E-03
+263.80000E-03,+4.93530160E+00,-50.00000E-03
+263.82500E-03,+5.13630663E+00,-50.00000E-03
+263.85000E-03,+5.53831668E+00,-50.00000E-03
+263.87500E-03,+6.14133176E+00,-50.00000E-03
+263.90000E-03,+6.74434684E+00,-50.00000E-03
+263.92500E-03,+6.74434684E+00,-50.00000E-03
+263.95000E-03,+7.14635690E+00,-50.00000E-03
+263.97500E-03,+7.54836695E+00,-50.00000E-03
+264.00000E-03,+7.74937198E+00,-50.00000E-03
+264.02500E-03,+8.15138203E+00,-50.00000E-03
+264.05000E-03,+8.15138203E+00,-50.00000E-03
+264.07500E-03,+8.15138203E+00,-50.00000E-03
+264.10000E-03,+8.35238706E+00,-50.00000E-03
+264.12500E-03,+8.55339208E+00,-50.00000E-03
+264.15000E-03,+8.55339208E+00,-50.00000E-03
+264.17500E-03,+8.75439711E+00,-130.40201E-03
+264.20000E-03,+8.55339208E+00,-130.40201E-03
+264.22500E-03,+8.35238706E+00,-50.00000E-03
+264.25000E-03,+8.35238706E+00,-50.00000E-03
+264.27500E-03,+8.35238706E+00,-50.00000E-03
+264.30000E-03,+8.15138203E+00,-50.00000E-03
+264.32500E-03,+7.95037700E+00,-50.00000E-03
+264.35000E-03,+7.74937198E+00,-50.00000E-03
+264.37500E-03,+7.54836695E+00,-50.00000E-03
+264.40000E-03,+7.54836695E+00,-50.00000E-03
+264.42500E-03,+7.34736192E+00,-50.00000E-03
+264.45000E-03,+7.34736192E+00,-50.00000E-03
+264.47500E-03,+7.14635690E+00,-50.00000E-03
+264.50000E-03,+6.74434684E+00,-50.00000E-03
+264.52500E-03,+6.74434684E+00,-50.00000E-03
+264.55000E-03,+6.74434684E+00,-50.00000E-03
+264.57500E-03,+6.34233679E+00,-50.00000E-03
+264.60000E-03,+6.34233679E+00,-50.00000E-03
+264.62500E-03,+6.14133176E+00,-50.00000E-03
+264.65000E-03,+5.94032674E+00,-50.00000E-03
+264.67500E-03,+5.94032674E+00,-50.00000E-03
+264.70000E-03,+5.94032674E+00,-50.00000E-03
+264.72500E-03,+5.73932171E+00,-50.00000E-03
+264.75000E-03,+5.53831668E+00,-50.00000E-03
+264.77500E-03,+5.33731166E+00,-50.00000E-03
+264.80000E-03,+5.33731166E+00,-50.00000E-03
+264.82500E-03,+5.13630663E+00,-50.00000E-03
+264.85000E-03,+5.13630663E+00,-50.00000E-03
+264.87500E-03,+4.93530160E+00,-50.00000E-03
+264.90000E-03,+4.93530160E+00,-50.00000E-03
+264.92500E-03,+4.73429658E+00,-50.00000E-03
+264.95000E-03,+4.73429658E+00,-50.00000E-03
+264.97500E-03,+4.73429658E+00,-50.00000E-03
+265.00000E-03,+4.53329155E+00,-130.40201E-03
+265.02500E-03,+4.53329155E+00,-50.00000E-03
+265.05000E-03,+4.53329155E+00,-50.00000E-03
+265.07500E-03,+4.53329155E+00,-50.00000E-03
+265.10000E-03,+4.53329155E+00,-50.00000E-03
+265.12500E-03,+4.73429658E+00,-50.00000E-03
+265.15000E-03,+4.73429658E+00,-50.00000E-03
+265.17500E-03,+4.73429658E+00,-50.00000E-03
+265.20000E-03,+4.93530160E+00,-50.00000E-03
+265.22500E-03,+5.13630663E+00,-50.00000E-03
+265.25000E-03,+5.33731166E+00,-50.00000E-03
+265.27500E-03,+5.53831668E+00,-50.00000E-03
+265.30000E-03,+5.73932171E+00,-50.00000E-03
+265.32500E-03,+5.94032674E+00,-50.00000E-03
+265.35000E-03,+5.94032674E+00,-130.40201E-03
+265.37500E-03,+5.94032674E+00,-50.00000E-03
+265.40000E-03,+5.94032674E+00,-50.00000E-03
+265.42500E-03,+5.94032674E+00,-50.00000E-03
+265.45000E-03,+6.14133176E+00,-50.00000E-03
+265.47500E-03,+6.14133176E+00,-130.40201E-03
+265.50000E-03,+6.34233679E+00,-50.00000E-03
+265.52500E-03,+6.14133176E+00,-50.00000E-03
+265.55000E-03,+5.94032674E+00,-50.00000E-03
+265.57500E-03,+5.94032674E+00,-50.00000E-03
+265.60000E-03,+5.73932171E+00,-50.00000E-03
+265.62500E-03,+5.53831668E+00,-50.00000E-03
+265.65000E-03,+5.33731166E+00,-130.40201E-03
+265.67500E-03,+5.13630663E+00,-50.00000E-03
+265.70000E-03,+5.13630663E+00,-50.00000E-03
+265.72500E-03,+4.93530160E+00,-50.00000E-03
+265.75000E-03,+5.13630663E+00,-50.00000E-03
+265.77500E-03,+4.93530160E+00,-50.00000E-03
+265.80000E-03,+4.73429658E+00,-50.00000E-03
+265.82500E-03,+4.53329155E+00,-50.00000E-03
+265.85000E-03,+4.33228652E+00,-50.00000E-03
+265.87500E-03,+3.93027647E+00,-50.00000E-03
+265.90000E-03,+3.72927144E+00,-50.00000E-03
+265.92500E-03,+3.52826641E+00,-50.00000E-03
+265.95000E-03,+3.12625636E+00,-50.00000E-03
+265.97500E-03,+3.12625636E+00,-50.00000E-03
+266.00000E-03,+2.72424631E+00,-50.00000E-03
+266.02500E-03,+2.52324128E+00,-50.00000E-03
+266.05000E-03,+2.52324128E+00,-50.00000E-03
+266.07500E-03,+2.52324128E+00,-50.00000E-03
+266.10000E-03,+2.12123123E+00,-50.00000E-03
+266.12500E-03,+2.12123123E+00,-50.00000E-03
+266.15000E-03,+1.92022620E+00,-50.00000E-03
+266.17500E-03,+1.71922117E+00,-50.00000E-03
+266.20000E-03,+1.71922117E+00,-50.00000E-03
+266.22500E-03,+1.51821615E+00,-50.00000E-03
+266.25000E-03,+1.51821615E+00,-50.00000E-03
+266.27500E-03,+1.51821615E+00,-50.00000E-03
+266.30000E-03,+1.51821615E+00,-50.00000E-03
+266.32500E-03,+1.51821615E+00,-50.00000E-03
+266.35000E-03,+1.71922117E+00,-50.00000E-03
+266.37500E-03,+1.71922117E+00,-50.00000E-03
+266.40000E-03,+1.71922117E+00,-50.00000E-03
+266.42500E-03,+1.71922117E+00,-50.00000E-03
+266.45000E-03,+1.92022620E+00,-50.00000E-03
+266.47500E-03,+1.92022620E+00,-50.00000E-03
+266.50000E-03,+1.92022620E+00,-50.00000E-03
+266.52500E-03,+2.12123123E+00,-50.00000E-03
+266.55000E-03,+2.12123123E+00,-50.00000E-03
+266.57500E-03,+2.12123123E+00,-130.40201E-03
+266.60000E-03,+2.12123123E+00,-50.00000E-03
+266.62500E-03,+2.12123123E+00,-50.00000E-03
+266.65000E-03,+2.12123123E+00,-50.00000E-03
+266.67500E-03,+2.12123123E+00,-50.00000E-03
+266.70000E-03,+2.12123123E+00,-50.00000E-03
+266.72500E-03,+2.12123123E+00,-50.00000E-03
+266.75000E-03,+2.12123123E+00,-50.00000E-03
+266.77500E-03,+2.32223625E+00,-50.00000E-03
+266.80000E-03,+2.52324128E+00,-50.00000E-03
+266.82500E-03,+2.32223626E+00,-50.00000E-03
+266.85000E-03,+2.32223626E+00,-50.00000E-03
+266.87500E-03,+2.52324128E+00,-50.00000E-03
+266.90000E-03,+2.52324128E+00,-50.00000E-03
+266.92500E-03,+2.52324128E+00,-50.00000E-03
+266.95000E-03,+2.52324128E+00,-50.00000E-03
+266.97500E-03,+2.52324128E+00,-50.00000E-03
+267.00000E-03,+2.52324128E+00,-50.00000E-03
+267.02500E-03,+2.52324128E+00,-50.00000E-03
+267.05000E-03,+2.52324128E+00,-50.00000E-03
+267.07500E-03,+2.52324128E+00,-50.00000E-03
+267.10000E-03,+2.52324128E+00,-50.00000E-03
+267.12500E-03,+2.52324128E+00,-50.00000E-03
+267.15000E-03,+2.52324128E+00,+30.40201E-03
+267.17500E-03,+2.32223626E+00,-50.00000E-03
+267.20000E-03,+2.52324128E+00,-50.00000E-03
+267.22500E-03,+2.52324128E+00,-130.40201E-03
+267.25000E-03,+2.32223625E+00,+30.40201E-03
+267.27500E-03,+2.32223625E+00,-50.00000E-03
+267.30000E-03,+2.32223625E+00,-50.00000E-03
+267.32500E-03,+2.12123123E+00,-50.00000E-03
+267.35000E-03,+2.12123123E+00,-130.40201E-03
+267.37500E-03,+2.12123123E+00,-50.00000E-03
+267.40000E-03,+2.12123123E+00,-50.00000E-03
+267.42500E-03,+2.12123123E+00,-50.00000E-03
+267.45000E-03,+2.12123123E+00,-50.00000E-03
+267.47500E-03,+2.12123123E+00,-50.00000E-03
+267.50000E-03,+2.12123123E+00,-50.00000E-03
+267.52500E-03,+2.12123123E+00,-50.00000E-03
+267.55000E-03,+2.12123123E+00,-50.00000E-03
+267.57500E-03,+1.92022620E+00,-50.00000E-03
+267.60000E-03,+1.92022620E+00,-50.00000E-03
+267.62500E-03,+1.92022620E+00,-130.40201E-03
+267.65000E-03,+1.92022620E+00,-50.00000E-03
+267.67500E-03,+1.92022620E+00,-50.00000E-03
