x-axis,1
second,Volt
+210.600000E-03,
+210.605000E-03,
+210.610000E-03,
+210.615000E-03,
+210.620000E-03,
+210.625000E-03,
+210.630000E-03,
+210.635000E-03,
+210.640000E-03,
+210.645000E-03,
+210.650000E-03,
+210.655000E-03,
+210.660000E-03,
+210.665000E-03,
+210.670000E-03,-201.005027E-03
+210.675000E-03,-201.005027E-03
+210.680000E-03,-201.005027E-03
+210.685000E-03,-201.005027E-03
+210.690000E-03,-201.005027E-03
+210.695000E-03,-201.005027E-03
+210.700000E-03,-201.005027E-03
+210.705000E-03,-201.005027E-03
+210.710000E-03,-201.005027E-03
+210.715000E-03,-201.005027E-03
+210.720000E-03,-201.005027E-03
+210.725000E-03,-201.005027E-03
+210.730000E-03,-201.005027E-03
+210.735000E-03,-201.005027E-03
+210.740000E-03,-201.005027E-03
+210.745000E-03,-201.005027E-03
+210.750000E-03,-201.005027E-03
+210.755000E-03,-201.005027E-03
+210.760000E-03,-201.005027E-03
+210.765000E-03,-201.005027E-03
+210.770000E-03,-201.005027E-03
+210.775000E-03,-201.005027E-03
+210.780000E-03,-201.005027E-03
+210.785000E-03,-201.005027E-03
+210.790000E-03,-201.005027E-03
+210.795000E-03,-201.005027E-03
+210.800000E-03,-201.005027E-03
+210.805000E-03,-201.005027E-03
+210.810000E-03,-201.005027E-03
+210.815000E-03,-201.005027E-03
+210.820000E-03,-201.005027E-03
+210.825000E-03,-201.005027E-03
+210.830000E-03,-201.005027E-03
+210.835000E-03,-201.005027E-03
+210.840000E-03,-201.005027E-03
+210.845000E-03,-201.005027E-03
+210.850000E-03,-201.005027E-03
+210.855000E-03,-201.005027E-03
+210.860000E-03,-201.005027E-03
+210.865000E-03,-201.005027E-03
+210.870000E-03,-201.005027E-03
+210.875000E-03,-201.005027E-03
+210.880000E-03,-201.005027E-03
+210.885000E-03,-201.005027E-03
+210.890000E-03,-150.753770E-03
+210.895000E-03,-50.251257E-03
+210.900000E-03,-201.005027E-03
+210.905000E-03,-201.005027E-03
+210.910000E-03,-201.005027E-03
+210.915000E-03,-201.005027E-03
+210.920000E-03,-201.005027E-03
+210.925000E-03,-201.005027E-03
+210.930000E-03,-201.005027E-03
+210.935000E-03,-201.005027E-03
+210.940000E-03,-201.005027E-03
+210.945000E-03,-201.005027E-03
+210.950000E-03,-201.005027E-03
+210.955000E-03,-201.005027E-03
+210.960000E-03,-201.005027E-03
+210.965000E-03,-201.005027E-03
+210.970000E-03,-201.005027E-03
+210.975000E-03,-201.005027E-03
+210.980000E-03,-201.005027E-03
+210.985000E-03,-201.005027E-03
+210.990000E-03,-201.005027E-03
+210.995000E-03,-201.005027E-03
+211.000000E-03,-201.005027E-03
+211.005000E-03,-201.005027E-03
+211.010000E-03,-201.005027E-03
+211.015000E-03,-201.005027E-03
+211.020000E-03,-201.005027E-03
+211.025000E-03,-201.005027E-03
+211.030000E-03,-201.005027E-03
+211.035000E-03,-201.005027E-03
+211.040000E-03,-201.005027E-03
+211.045000E-03,-201.005027E-03
+211.050000E-03,-201.005027E-03
+211.055000E-03,-201.005027E-03
+211.060000E-03,-201.005027E-03
+211.065000E-03,-201.005027E-03
+211.070000E-03,-201.005027E-03
+211.075000E-03,-201.005027E-03
+211.080000E-03,-201.005027E-03
+211.085000E-03,-201.005027E-03
+211.090000E-03,-201.005027E-03
+211.095000E-03,-201.005027E-03
+211.100000E-03,-201.005027E-03
+211.105000E-03,-201.005027E-03
+211.110000E-03,-201.005027E-03
+211.115000E-03,-201.005027E-03
+211.120000E-03,-201.005027E-03
+211.125000E-03,-201.005027E-03
+211.130000E-03,-201.005027E-03
+211.135000E-03,-201.005027E-03
+211.140000E-03,-201.005027E-03
+211.145000E-03,-201.005027E-03
+211.150000E-03,-201.005027E-03
+211.155000E-03,-201.005027E-03
+211.160000E-03,-201.005027E-03
+211.165000E-03,-201.005027E-03
+211.170000E-03,-201.005027E-03
+211.175000E-03,-201.005027E-03
+211.180000E-03,-201.005027E-03
+211.185000E-03,-201.005027E-03
+211.190000E-03,-201.005027E-03
+211.195000E-03,-201.005027E-03
+211.200000E-03,-201.005027E-03
+211.205000E-03,-201.005027E-03
+211.210000E-03,-201.005027E-03
+211.215000E-03,-201.005027E-03
+211.220000E-03,-201.005027E-03
+211.225000E-03,-201.005027E-03
+211.230000E-03,-201.005027E-03
+211.235000E-03,-201.005027E-03
+211.240000E-03,-201.005027E-03
+211.245000E-03,-150.753770E-03
+211.250000E-03,-50.251257E-03
+211.255000E-03,-201.005027E-03
+211.260000E-03,-201.005027E-03
+211.265000E-03,-201.005027E-03
+211.270000E-03,-150.753770E-03
+211.275000E-03,-50.251257E-03
+211.280000E-03,-201.005027E-03
+211.285000E-03,-201.005027E-03
+211.290000E-03,-201.005027E-03
+211.295000E-03,-201.005027E-03
+211.300000E-03,-201.005027E-03
+211.305000E-03,-201.005027E-03
+211.310000E-03,-150.753770E-03
+211.315000E-03,-50.251257E-03
+211.320000E-03,-201.005027E-03
+211.325000E-03,-201.005027E-03
+211.330000E-03,-201.005027E-03
+211.335000E-03,-201.005027E-03
+211.340000E-03,-201.005027E-03
+211.345000E-03,-201.005027E-03
+211.350000E-03,-201.005027E-03
+211.355000E-03,-201.005027E-03
+211.360000E-03,-201.005027E-03
+211.365000E-03,-201.005027E-03
+211.370000E-03,-201.005027E-03
+211.375000E-03,-201.005027E-03
+211.380000E-03,-201.005027E-03
+211.385000E-03,-201.005027E-03
+211.390000E-03,-201.005027E-03
+211.395000E-03,-201.005027E-03
+211.400000E-03,-201.005027E-03
+211.405000E-03,-201.005027E-03
+211.410000E-03,-201.005027E-03
+211.415000E-03,-201.005027E-03
+211.420000E-03,-201.005027E-03
+211.425000E-03,-201.005027E-03
+211.430000E-03,-201.005027E-03
+211.435000E-03,-201.005027E-03
+211.440000E-03,-201.005027E-03
+211.445000E-03,-201.005027E-03
+211.450000E-03,-201.005027E-03
+211.455000E-03,-201.005027E-03
+211.460000E-03,-201.005027E-03
+211.465000E-03,-201.005027E-03
+211.470000E-03,-201.005027E-03
+211.475000E-03,-201.005027E-03
+211.480000E-03,-150.753770E-03
+211.485000E-03,-50.251257E-03
+211.490000E-03,-201.005027E-03
+211.495000E-03,-201.005027E-03
+211.500000E-03,-201.005027E-03
+211.505000E-03,-150.753770E-03
+211.510000E-03,-50.251257E-03
+211.515000E-03,-201.005027E-03
+211.520000E-03,-201.005027E-03
+211.525000E-03,-201.005027E-03
