x-axis,1
second,Volt
+272.0000E-03,
+272.3600E-03,-201.0050E-03
+272.7200E-03,-201.0050E-03
+273.0800E-03,-201.0050E-03
+273.4400E-03,-201.0050E-03
+273.8000E-03,-201.0050E-03
+274.1600E-03,-201.0050E-03
+274.5200E-03,-201.0050E-03
+274.8800E-03,-201.0050E-03
+275.2400E-03,-201.0050E-03
+275.6000E-03,-201.0050E-03
+275.9600E-03,-201.0050E-03
+276.3200E-03,-201.0050E-03
+276.6800E-03,-201.0050E-03
+277.0400E-03,-201.0050E-03
+277.4000E-03,-201.0050E-03
+277.7600E-03,-201.0050E-03
+278.1200E-03,-201.0050E-03
+278.4800E-03,-201.0050E-03
+278.8400E-03,-201.0050E-03
+279.2000E-03,-201.0050E-03
+279.5600E-03,-201.0050E-03
+279.9200E-03,-201.0050E-03
+280.2800E-03,-201.0050E-03
+280.6400E-03,-201.0050E-03
+281.0000E-03,-201.0050E-03
+281.3600E-03,-201.0050E-03
+281.7200E-03,-201.0050E-03
+282.0800E-03,-201.0050E-03
+282.4400E-03,-201.0050E-03
+282.8000E-03,-201.0050E-03
+283.1600E-03,-201.0050E-03
+283.5200E-03,-201.0050E-03
+283.8800E-03,-201.0050E-03
+284.2400E-03,-201.0050E-03
+284.6000E-03,-201.0050E-03
+284.9600E-03,-201.0050E-03
+285.3200E-03,-201.0050E-03
+285.6800E-03,-301.5075E-03
+286.0400E-03,-201.0050E-03
+286.4000E-03,-201.0050E-03
+286.7600E-03,-201.0050E-03
+287.1200E-03,-201.0050E-03
+287.4800E-03,-201.0050E-03
+287.8400E-03,-201.0050E-03
+288.2000E-03,-201.0050E-03
+288.5600E-03,-201.0050E-03
+288.9200E-03,-201.0050E-03
+289.2800E-03,-201.0050E-03
+289.6400E-03,-201.0050E-03
+290.0000E-03,-201.0050E-03
+290.3600E-03,-201.0050E-03
+290.7200E-03,-201.0050E-03
+291.0800E-03,-201.0050E-03
+291.4400E-03,-201.0050E-03
+291.8000E-03,-201.0050E-03
+292.1600E-03,-201.0050E-03
+292.5200E-03,-201.0050E-03
+292.8800E-03,-201.0050E-03
+293.2400E-03,-201.0050E-03
+293.6000E-03,-201.0050E-03
+293.9600E-03,-201.0050E-03
+294.3200E-03,-201.0050E-03
+294.6800E-03,-201.0050E-03
+295.0400E-03,-201.0050E-03
+295.4000E-03,-201.0050E-03
+295.7600E-03,-201.0050E-03
+296.1200E-03,-201.0050E-03
+296.4800E-03,-201.0050E-03
+296.8400E-03,-100.5025E-03
+297.2000E-03,-201.0050E-03
+297.5600E-03,-201.0050E-03
+297.9200E-03,-201.0050E-03
+298.2800E-03,-201.0050E-03
+298.6400E-03,-201.0050E-03
+299.0000E-03,-201.0050E-03
+299.3600E-03,-201.0050E-03
+299.7200E-03,-201.0050E-03
+300.0800E-03,-201.0050E-03
+300.4400E-03,-201.0050E-03
+300.8000E-03,-201.0050E-03
+301.1600E-03,-201.0050E-03
+301.5200E-03,-100.5025E-03
+301.8800E-03,-201.0050E-03
+302.2400E-03,-201.0050E-03
+302.6000E-03,-201.0050E-03
+302.9600E-03,-201.0050E-03
+303.3200E-03,-201.0050E-03
+303.6800E-03,-201.0050E-03
+304.0400E-03,-201.0050E-03
+304.4000E-03,-201.0050E-03
+304.7600E-03,-201.0050E-03
+305.1200E-03,-201.0050E-03
+305.4800E-03,-201.0050E-03
+305.8400E-03,-201.0050E-03
+306.2000E-03,-201.0050E-03
+306.5600E-03,-201.0050E-03
+306.9200E-03,-100.5025E-03
+307.2800E-03,-201.0050E-03
+307.6400E-03,-301.5075E-03
+308.0000E-03,-201.0050E-03
+308.3600E-03,-201.0050E-03
+308.7200E-03,-201.0050E-03
+309.0800E-03,-301.5075E-03
+309.4400E-03,-201.0050E-03
+309.8000E-03,-201.0050E-03
+310.1600E-03,-201.0050E-03
+310.5200E-03,-201.0050E-03
+310.8800E-03,-100.5025E-03
+311.2400E-03,-201.0050E-03
+311.6000E-03,-201.0050E-03
+311.9600E-03,-201.0050E-03
+312.3200E-03,-100.5025E-03
+312.6800E-03,-201.0050E-03
+313.0400E-03,-201.0050E-03
+313.4000E-03,-201.0050E-03
+313.7600E-03,-201.0050E-03
+314.1200E-03,-201.0050E-03
+314.4800E-03,-201.0050E-03
+314.8400E-03,-201.0050E-03
+315.2000E-03,-201.0050E-03
+315.5600E-03,-201.0050E-03
+315.9200E-03,-201.0050E-03
+316.2800E-03,-201.0050E-03
+316.6400E-03,-201.0050E-03
+317.0000E-03,-201.0050E-03
+317.3600E-03,-201.0050E-03
+317.7200E-03,-201.0050E-03
+318.0800E-03,-201.0050E-03
+318.4400E-03,-201.0050E-03
+318.8000E-03,-201.0050E-03
+319.1600E-03,-201.0050E-03
+319.5200E-03,-100.5025E-03
+319.8800E-03,-201.0050E-03
+320.2400E-03,-201.0050E-03
+320.6000E-03,-201.0050E-03
+320.9600E-03,-201.0050E-03
+321.3200E-03,-201.0050E-03
+321.6800E-03,-201.0050E-03
+322.0400E-03,-201.0050E-03
+322.4000E-03,-201.0050E-03
+322.7600E-03,-201.0050E-03
+323.1200E-03,-201.0050E-03
+323.4800E-03,-201.0050E-03
+323.8400E-03,-201.0050E-03
+324.2000E-03,-201.0050E-03
+324.5600E-03,-201.0050E-03
+324.9200E-03,-201.0050E-03
+325.2800E-03,-201.0050E-03
+325.6400E-03,-201.0050E-03
+326.0000E-03,-201.0050E-03
+326.3600E-03,-201.0050E-03
+326.7200E-03,-201.0050E-03
+327.0800E-03,-201.0050E-03
+327.4400E-03,-201.0050E-03
+327.8000E-03,-201.0050E-03
+328.1600E-03,-201.0050E-03
+328.5200E-03,-201.0050E-03
+328.8800E-03,-201.0050E-03
+329.2400E-03,-201.0050E-03
+329.6000E-03,-201.0050E-03
+329.9600E-03,-201.0050E-03
+330.3200E-03,-201.0050E-03
+330.6800E-03,-201.0050E-03
+331.0400E-03,-201.0050E-03
+331.4000E-03,-201.0050E-03
+331.7600E-03,-201.0050E-03
+332.1200E-03,-201.0050E-03
+332.4800E-03,-201.0050E-03
+332.8400E-03,-201.0050E-03
+333.2000E-03,-201.0050E-03
+333.5600E-03,-201.0050E-03
+333.9200E-03,-201.0050E-03
+334.2800E-03,-201.0050E-03
+334.6400E-03,-201.0050E-03
+335.0000E-03,-201.0050E-03
+335.3600E-03,-201.0050E-03
+335.7200E-03,-201.0050E-03
+336.0800E-03,-201.0050E-03
+336.4400E-03,-201.0050E-03
+336.8000E-03,-201.0050E-03
